forecast_origin,strategy,model_size,last_quarter,n_obs,lambda,theta,miu,psi
2009-09-30,mango_rmse_random,medium,2009Q2,220,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2009-12-31,mango_rmse_random,medium,2009Q3,221,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2010-03-31,mango_rmse_random,medium,2009Q4,222,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2010-06-30,mango_rmse_random,medium,2010Q1,223,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2010-09-30,mango_rmse_random,medium,2010Q2,224,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2010-12-31,mango_rmse_random,medium,2010Q3,225,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2011-03-31,mango_rmse_random,medium,2010Q4,226,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2011-06-30,mango_rmse_random,medium,2011Q1,227,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2011-09-30,mango_rmse_random,medium,2011Q2,228,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2011-12-31,mango_rmse_random,medium,2011Q3,229,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2012-03-31,mango_rmse_random,medium,2011Q4,230,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2012-06-30,mango_rmse_random,medium,2012Q1,231,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2012-09-30,mango_rmse_random,medium,2012Q2,232,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2012-12-31,mango_rmse_random,medium,2012Q3,233,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2013-03-31,mango_rmse_random,medium,2012Q4,234,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2013-06-30,mango_rmse_random,medium,2013Q1,235,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
2013-09-30,mango_rmse_random,medium,2013Q2,236,1.555928517217999,30.368293212133278,48.39253456485485,"[4.303144162723819, 23.871785171090092, 43.510970339893554, 42.05391540128039, 184.70394311706715, 5.761049401122731, 1.4979898055212602]"
